hand,slope,elevation,dist_to_river,land_use,is_flood
3.590519084803855,2.0472117146208575,3.1203728088487304,0.08479814595730259,0,True
3.080228153569877,5.267822091381152,19.398197043239886,0.8932147716773375,0,True
1.7056907431759873,1.464917088245022,8.638900372842315,0.17211149627697075,2,True
1.759329070806261,1.0689345330607585,15.703519227860273,0.11136793106434514,2,True
1.5870411585814554,2.58124965614799,1.3010318597055903,1.4868438967534654,3,True
1.5084587968950616,5.0367894710248065,8.803049874792027,0.06507611697722432,2,True
4.455090141319709,0.5648610567060556,10.934205586865593,0.10219429975395287,3,True
2.9477423962359426,4.803505890152935,3.919657248382904,0.023140982843415977,2,True
0.5907811327505289,1.098162108445744,5.618690193747615,0.391203541603873,0,True
3.805198231171694,4.824467671431187,1.4808930346818072,0.22194633620811624,0,True
3.1979209198445395,5.138880544393246,6.219646434313244,0.19665710659206567,2,True
4.490050825979307,3.0344002772014567,14.2648957444599,0.715196376538432,2,True
2.431262947333356,7.608110474141379,0.5083825348819038,0.05708371759593292,0,True
0.6361366751247115,5.387596592817528,4.985844582977499,0.2641409874413363,2,True
1.238447601757894,1.4085912239834026,12.66807513020847,1.0257598652604065,3,True
6.208707691051115,2.7334888041610736,2.201038490553535,0.12934337306969068,2,True
3.118395457172091,2.943930497838882,8.34822006297558,0.12558366913791225,0,True
3.4836817436667884,1.992670873832937,14.060379177903556,0.22598724948348117,3,True
0.32115762285900096,2.2765241949219375,12.191286679597937,0.34925981641481924,0,True
3.5439839559082493,1.8173061757480944,9.78905520555126,2.12201849130763,0,True
5.4303191383214475,4.363786019817038,7.355662654385064,0.5002518738658857,2,True
1.1530205156732323,2.503418477072553,3.7303702079970846,0.0208148798971726,2,True
0.5389757922783821,2.484602311623923,13.81875476204932,0.2444793504905509,3,True
1.820985091716882,0.895544136686042,17.54678706761962,0.14916368503074445,2,True
2.966849708414463,6.4493317015125005,1.8620553561179842,1.1375616125972614,3,True
0.6197240250030509,5.966598109341793,17.942205199051543,1.0905662846983066,2,True
1.4008221254313395,2.871879022324986,12.128581193191799,0.004619802805497205,0,True
2.854075934139479,0.5682146348169038,4.485386189211196,0.6227086444492694,0,True
5.481709142687176,0.9715629958214551,13.152257846006867,0.4200221527936287,0,True
0.6749072873868299,1.0316669586652765,7.861954493335208,1.1130276056242614,2,True
2.5252626745374736,7.0924382684105876,3.90485975596089,0.6408809015329019,0,True
2.582178391891108,2.0491772907027976,19.078571540051747,1.2317549423169207,2,True
3.532958442879738,2.1795144428901296,5.888977841391714,0.2431459660493468,3,True
1.1013251426100366,1.3913671604550046,13.92059593349946,0.42205616821782777,0,True
2.6144233132789383,0.6327565647740543,13.94031481990536,0.606143778112245,2,True
4.6942938450256335,1.2567802586594248,18.264811051129428,0.35804661846645186,2,True
3.7764895559730998,5.746530530605335,17.800106836351326,0.2062412035688271,2,True
2.833374926780518,0.9297213729803161,10.852892694151532,0.16881533015726125,2,True
1.6929445642041858,5.5648336255080695,15.399871061972217,0.12155900171495168,2,True
10.56686906968089,9.01060878169492,19.51704158925069,0.36314555961517814,2,True
1.4249640907727932,4.701707178347839,0.5070148683091502,1.643689961634301,3,True
1.2834455079080813,8.07654464157025,5.004857963291906,0.3983953241566573,2,True
0.7669591168924451,4.930819198062413,11.087081050228013,0.47301523601871753,2,True
1.3351251721933837,0.5167262888466436,2.3214528101383247,0.023547188476260264,0,True
3.46170249758351,4.438650134574942,9.832317502336647,0.3207251660471856,0,True
0.2850394623716074,0.5008610195923682,0.9060801954408904,0.23469200232753076,2,True
5.496653242059342,2.3555091555183627,1.4113749480085969,0.5141970735544455,0,True
3.9742988451025134,2.616466725536377,12.865764368847064,0.30647798702554563,2,True
2.21743830083949,3.8489530789511686,3.915822695785929,0.03594207765157851,0,True
1.6713823798264456,2.8111417621322587,0.4654387147165173,0.8422652530929793,0,True
3.2570457769834835,1.1337448902463343,14.701420876077716,0.8134979029969891,0,True
3.7278686801191965,1.1109108779561703,8.25235353822853,0.23262195598086635,2,True
3.716154177717133,1.9232349848079207,15.017421355829947,0.7023164934275086,0,True
2.5235954596372325,4.977468241188135,17.91046456992401,0.2464942270300856,0,True
3.1817532630399583,2.063332513456231,12.636744243395984,0.2975073318114288,0,True
5.634523055260772,0.585397104631271,15.792362855891078,0.04781847327015972,2,True
2.649686806403957,1.1549008752064007,7.018300251041573,0.06225298877622543,0,True
3.8870526441257436,6.667620873245445,14.019382629182399,0.03777304476289857,3,True
1.694279279650054,2.871373520581564,7.485415915122406,0.23152763023765624,3,True
1.421717017917324,6.677328824000931,11.1680849947161,0.27601656265248686,3,True
2.4633557839035567,0.7685648298004917,1.126065513636747,0.06324549796558561,0,True
5.8578303731550445,4.426155338176024,7.497411590474082,0.16823457871027936,3,True
2.959546212348905,2.360641877386969,19.38605071238198,0.370221966590522,2,True
1.7533665485507488,9.09891369110989,18.02316020981978,0.023255730871740488,0,True
9.590028490177584,0.9865569362144507,9.273968098799642,0.21797676730836668,2,True
0.32415695162220004,3.207230889283366,3.252338786897826,1.2091505459995637,3,True
0.7158599169749088,8.94719028950734,0.9043734021237881,0.013360408433255682,2,True
3.1169533860930283,0.674954089841771,16.842378462714173,0.9110950232349286,2,True
0.5090753416837821,1.2632686966476991,16.258020182601552,4.086222798909041,3,True
6.735658393483781,3.0754997056695546,4.946962034863953,0.29941341369993224,0,True
2.7402619208494645,3.6304164865920785,12.362564809157917,0.22171023114855304,0,True
2.9992523860361295,10.139354946173187,17.0436300063708,0.40137705951074376,2,True
2.0482105036491225,5.124361583345448,15.10274511347238,0.4841994835303398,2,True
1.7507567427277055,1.6692282406150347,11.798353737092661,0.24899093378057535,2,True
2.0137444784189196,4.251982197692251,7.930855646425403,0.4865452376765427,3,True
2.4716063910737,4.511248168903553,19.600651505709543,0.3392456463336799,2,True
0.72920368310218,4.099561474479221,2.560916779155449,0.08237995077833649,0,True
0.9163398317450386,3.553332054452056,9.479232805257446,0.5506445418261903,0,True
1.607331115501628,1.0054480040155187,2.412717422012016,0.30881467168268956,0,True
2.6129577287018293,0.06021456014077979,15.988207978180853,0.4942968451836482,0,True
2.2887254712075187,1.8877962207068446,3.6904203871275465,0.11744951559076662,2,True
10.491648366464418,1.7244011850435779,14.94941876267513,0.01868647616073923,0,True
3.790954365527348,3.0723628158353375,2.143440226795521,0.2965716230417754,2,True
1.2360095878678232,0.874008540837061,6.441583311663566,0.11877846781181493,2,True
7.397019806138262,4.803081914106137,1.7384057617484738,0.3851291816474113,2,True
1.740310362031566,7.691035815127763,7.261645927972702,0.5191123058109308,2,True
0.6519602924947248,3.7730116630388495,4.919154567690162,0.08758243747714702,0,True
1.2142499047962312,1.3426610378105204,10.490227791405093,0.26415277824465117,3,True
2.0652400794688193,0.8706209057389667,16.3414414189856,0.1491375417667523,0,True
3.668985728500907,2.810909954507961,5.5995818732056835,0.7337368792060442,0,True
1.2941026777090856,0.2028578233961756,2.2967364947840707,0.47159982871467826,0,True
0.8792718547215204,2.9608306252927097,1.0364707364485382,0.20519180069021162,0,True
4.9988409241439555,1.295807272687531,15.204557197793731,0.4527232970845699,2,True
0.9860993190925705,2.719531169878549,1.32992534733555,0.675696576594311,2,True
2.6771369580832403,3.141260966286819,3.27311885731409,0.08972232827997535,3,True
1.7842181947992866,3.20269828923174,16.33198878943154,0.2891374405569402,2,True
0.3453980738400876,1.6533732602227404,4.644253902936346,1.1491699247752918,2,True
4.656928890777635,2.5460525759293353,18.796642472269504,0.4940384644674131,2,True
3.214454417922706,1.5462731387996667,17.877851661019154,0.776995006848036,0,True
0.9261553327032763,0.9760036288627516,11.39779369742633,0.7187068579298894,3,True
5.095495774433305,1.395885154558698,2.5497732466396483,0.25315731560493215,2,True
1.7603069179908395,1.3315182517765642,12.822952657705946,0.5920008545438085,2,True
1.2810010027128056,0.5451158663708073,11.667835895322408,0.25612282973951117,2,True
